Date,Open,High,Low,Close*,Adj. close**,Volume
8-Sep-93,458.52,458.53,453.75,456.65,456.65,"283,100,000"
7-Sep-93,461.34,462.07,457.95,458.52,458.52,"229,500,000"
3-Sep-93,461.3,462.05,459.91,461.34,461.34,"197,160,000"
2-Sep-93,463.13,463.54,461.07,461.3,461.3,"259,870,000"
1-Sep-93,463.55,463.8,461.77,463.15,463.15,"245,040,000"
31-Aug-93,461.9,463.56,461.29,463.56,463.56,"252,830,000"
30-Aug-93,460.54,462.58,460.28,461.9,461.9,"194,180,000"
27-Aug-93,461.05,461.05,459.19,460.54,460.54,"196,140,000"
26-Aug-93,460.04,462.87,458.82,461.04,461.04,"254,070,000"
25-Aug-93,459.75,462.04,459.3,460.13,460.13,"301,650,000"
24-Aug-93,455.23,459.77,455.04,459.77,459.77,"270,700,000"
23-Aug-93,456.12,456.12,454.29,455.23,455.23,"212,500,000"
20-Aug-93,456.51,456.68,454.6,456.16,456.16,"276,800,000"
19-Aug-93,456.01,456.76,455.2,456.43,456.43,"293,330,000"
18-Aug-93,453.21,456.99,453.21,456.04,456.04,"312,940,000"
17-Aug-93,452.38,453.7,451.96,453.13,453.13,"261,320,000"
16-Aug-93,450.25,453.41,450.25,452.38,452.38,"233,640,000"
13-Aug-93,448.97,450.25,448.97,450.14,450.14,"214,370,000"
12-Aug-93,450.47,451.63,447.53,448.96,448.96,"278,530,000"
11-Aug-93,449.6,451,449.6,450.46,450.46,"268,330,000"
10-Aug-93,450.71,450.71,449.1,449.45,449.45,"255,520,000"
9-Aug-93,448.68,451.51,448.31,450.72,450.72,"232,750,000"
6-Aug-93,448.13,449.26,447.87,448.68,448.68,"221,170,000"
5-Aug-93,448.55,449.61,446.94,448.13,448.13,"261,900,000"
4-Aug-93,449.27,449.72,447.93,448.54,448.54,"230,040,000"
3-Aug-93,450.15,450.43,447.59,449.27,449.27,"253,110,000"
2-Aug-93,448.13,450.15,448.03,450.15,450.15,"230,380,000"
30-Jul-93,450.19,450.22,446.98,448.13,448.13,"254,420,000"
29-Jul-93,447.19,450.77,447.19,450.24,450.24,"261,240,000"
28-Jul-93,448.25,448.61,446.59,447.19,447.19,"273,100,000"
27-Jul-93,449,449.44,446.76,448.24,448.24,"256,750,000"
26-Jul-93,447.06,449.5,447.04,449.09,449.09,"222,580,000"
23-Jul-93,444.54,447.1,444.54,447.1,447.1,"222,170,000"
22-Jul-93,447.18,447.23,443.72,444.51,444.51,"249,630,000"
21-Jul-93,447.28,447.5,445.84,447.18,447.18,"278,590,000"
20-Jul-93,446.03,447.63,443.71,447.31,447.31,"277,420,000"
19-Jul-93,445.75,446.78,444.83,446.03,446.03,"216,370,000"
16-Jul-93,449.07,449.08,445.66,445.75,445.75,"263,100,000"
15-Jul-93,450.09,450.12,447.26,449.22,449.22,"277,810,000"
14-Jul-93,448.08,451.12,448.08,450.08,450.08,"297,430,000"
13-Jul-93,449,450.7,448.07,448.09,448.09,"236,720,000"
12-Jul-93,448.13,449.11,447.71,448.98,448.98,"202,310,000"
9-Jul-93,448.64,448.94,446.74,448.11,448.11,"235,210,000"
8-Jul-93,442.84,448.64,442.84,448.64,448.64,"282,910,000"
7-Jul-93,441.4,443.63,441.4,442.83,442.83,"253,170,000"
6-Jul-93,445.86,446.87,441.42,441.43,441.43,"234,810,000"
2-Jul-93,449.02,449.02,445.2,445.84,445.84,"220,750,000"
1-Jul-93,450.54,451.15,448.71,449.02,449.02,"292,040,000"
30-Jun-93,450.69,451.47,450.15,450.53,450.53,"281,120,000"
29-Jun-93,451.89,451.9,449.67,450.69,450.69,"276,310,000"
28-Jun-93,447.6,451.9,447.6,451.85,451.85,"242,090,000"
25-Jun-93,446.62,448.64,446.62,447.6,447.6,"210,430,000"
24-Jun-93,443.04,447.21,442.5,446.62,446.62,"267,450,000"
23-Jun-93,445.96,445.96,443.19,443.19,443.19,"278,260,000"
22-Jun-93,446.25,446.29,444.94,445.93,445.93,"259,530,000"
21-Jun-93,443.68,446.22,443.68,446.22,446.22,"223,650,000"
18-Jun-93,448.54,448.59,443.68,443.68,443.68,"300,500,000"
17-Jun-93,447.43,448.98,446.91,448.54,448.54,"239,810,000"
16-Jun-93,446.27,447.43,443.61,447.43,447.43,"267,500,000"
15-Jun-93,447.73,448.28,446.18,446.27,446.27,"234,110,000"
14-Jun-93,447.26,448.64,447.23,447.71,447.71,"210,440,000"
11-Jun-93,445.38,448.19,445.38,447.26,447.26,"256,750,000"
10-Jun-93,445.78,446.22,444.09,445.38,445.38,"232,600,000"
9-Jun-93,444.71,447.39,444.66,445.78,445.78,"249,030,000"
8-Jun-93,447.65,447.65,444.31,444.71,444.71,"240,640,000"
7-Jun-93,450.07,450.75,447.32,447.69,447.69,"236,920,000"
4-Jun-93,452.43,452.43,448.92,450.06,450.06,"226,440,000"
3-Jun-93,453.84,453.85,451.12,452.49,452.49,"285,570,000"
2-Jun-93,453.83,454.53,452.68,453.85,453.85,"295,560,000"
1-Jun-93,450.23,455.63,450.23,453.83,453.83,"229,690,000"
28-May-93,452.41,452.41,447.67,450.19,450.19,"207,820,000"
27-May-93,453.44,454.55,451.14,452.41,452.41,"300,810,000"
26-May-93,448.85,453.51,448.82,453.44,453.44,"274,230,000"
25-May-93,448,449.04,447.7,448.85,448.85,"222,090,000"
24-May-93,445.84,448.44,445.26,448,448,"197,990,000"
21-May-93,450.59,450.59,444.89,445.84,445.84,"279,120,000"
20-May-93,447.57,450.59,447.36,450.59,450.59,"289,160,000"
19-May-93,440.32,447.86,436.86,447.57,447.57,"342,420,000"
18-May-93,440.39,441.26,437.95,440.32,440.32,"264,300,000"
17-May-93,439.56,440.38,437.83,440.37,440.37,"227,580,000"
14-May-93,439.22,439.82,438.1,439.56,439.56,"252,910,000"
13-May-93,444.75,444.75,439.23,439.23,439.23,"293,920,000"
12-May-93,444.32,445.16,442.87,444.8,444.8,"255,680,000"
11-May-93,442.8,444.57,441.52,444.36,444.36,"218,480,000"
10-May-93,442.34,445.42,442.05,442.8,442.8,"235,580,000"
7-May-93,443.28,443.7,441.69,442.31,442.31,"223,570,000"
6-May-93,444.6,444.81,442.9,443.26,443.26,"255,460,000"
5-May-93,443.98,446.09,443.76,444.52,444.52,"274,240,000"
4-May-93,442.58,445.19,442.45,444.05,444.05,"268,310,000"
3-May-93,440.19,442.59,438.25,442.46,442.46,"224,970,000"
30-Apr-93,438.89,442.29,438.89,440.19,440.19,"247,460,000"
29-Apr-93,438.02,438.96,435.59,438.89,438.89,"249,760,000"
28-Apr-93,438.01,438.8,436.68,438.02,438.02,"267,980,000"
27-Apr-93,433.52,438.02,433.14,438.01,438.01,"284,140,000"
26-Apr-93,437.03,438.35,432.3,433.54,433.54,"283,260,000"
23-Apr-93,439.49,439.49,436.82,437.03,437.03,"259,810,000"
22-Apr-93,443.55,445.73,439.46,439.46,439.46,"310,390,000"
21-Apr-93,445.09,445.77,443.08,443.63,443.63,"287,300,000"
20-Apr-93,447.46,447.46,441.81,445.1,445.1,"317,990,000"
19-Apr-93,448.94,449.14,445.85,447.46,447.46,"244,710,000"
16-Apr-93,448.41,449.39,447.67,448.94,448.94,"305,160,000"
15-Apr-93,448.6,449.11,446.39,448.4,448.4,"259,500,000"
14-Apr-93,449.22,450,448.02,448.66,448.66,"257,340,000"
13-Apr-93,448.41,450.4,447.66,449.22,449.22,"286,690,000"
12-Apr-93,441.84,448.37,441.84,448.37,448.37,"259,690,000"
8-Apr-93,442.71,443.77,440.02,441.84,441.84,"284,370,000"
7-Apr-93,441.16,442.73,440.5,442.73,442.73,"300,000,000"
6-Apr-93,442.29,443.38,439.48,441.16,441.16,"293,680,000"
5-Apr-93,441.42,442.43,440.53,442.29,442.29,"296,080,000"
2-Apr-93,450.28,450.28,440.71,441.39,441.39,"323,330,000"
1-Apr-93,451.67,452.63,449.6,450.3,450.3,"234,530,000"
31-Mar-93,451.97,454.88,451.67,451.67,451.67,"279,190,000"
30-Mar-93,450.79,452.06,449.63,451.97,451.97,"231,190,000"
29-Mar-93,447.76,452.81,447.75,450.77,450.77,"199,970,000"
26-Mar-93,450.91,452.09,447.69,447.78,447.78,"226,650,000"
25-Mar-93,448.09,451.75,447.93,450.88,450.88,"251,530,000"
24-Mar-93,448.71,450.9,446.1,448.07,448.07,"274,300,000"
23-Mar-93,448.88,449.8,448.3,448.76,448.76,"232,730,000"
22-Mar-93,450.17,450.17,446.08,448.88,448.88,"233,190,000"
19-Mar-93,451.9,453.32,449.91,450.18,450.18,"339,660,000"
18-Mar-93,448.36,452.39,448.36,451.89,451.89,"241,180,000"
17-Mar-93,451.36,451.36,447.99,448.31,448.31,"241,270,000"
16-Mar-93,451.43,452.36,451.01,451.37,451.37,"218,820,000"
15-Mar-93,449.83,451.43,449.4,451.43,451.43,"195,930,000"
12-Mar-93,453.7,453.7,447.04,449.83,449.83,"255,420,000"
11-Mar-93,456.35,456.76,453.48,453.72,453.72,"257,060,000"
10-Mar-93,454.4,456.34,452.7,456.33,456.33,"255,610,000"
9-Mar-93,454.67,455.52,453.68,454.4,454.4,"290,670,000"
8-Mar-93,446.12,454.71,446.12,454.71,454.71,"275,290,000"
5-Mar-93,447.34,449.59,445.56,446.11,446.11,"253,480,000"
4-Mar-93,449.26,449.52,446.72,447.34,447.34,"234,220,000"
3-Mar-93,447.9,450,447.73,449.26,449.26,"277,380,000"
2-Mar-93,442,447.91,441.07,447.9,447.9,"269,750,000"
1-Mar-93,443.38,444.18,441.34,442.01,442.01,"232,460,000"
26-Feb-93,442.34,443.77,440.98,443.38,443.38,"234,160,000"
25-Feb-93,440.7,442.34,439.67,442.34,442.34,"252,860,000"
24-Feb-93,434.76,440.87,434.68,440.87,440.87,"316,750,000"
23-Feb-93,435.34,436.84,432.41,434.8,434.8,"329,060,000"
22-Feb-93,434.21,436.49,433.53,435.24,435.24,"311,570,000"
19-Feb-93,431.93,434.26,431.68,434.22,434.22,"310,700,000"
18-Feb-93,433.3,437.79,428.25,431.9,431.9,"311,180,000"
17-Feb-93,433.93,433.97,430.92,433.3,433.3,"302,210,000"
16-Feb-93,444.53,444.53,433.47,433.91,433.91,"332,850,000"
12-Feb-93,447.66,447.7,444.58,444.58,444.58,"216,810,000"
11-Feb-93,446.21,449.36,446.21,447.66,447.66,"257,190,000"
10-Feb-93,445.33,446.37,444.24,446.23,446.23,"251,910,000"
9-Feb-93,448.04,448.04,444.52,445.33,445.33,"240,410,000"
8-Feb-93,448.94,450.04,447.7,447.85,447.85,"243,400,000"
5-Feb-93,449.56,449.56,446.95,448.93,448.93,"324,710,000"
4-Feb-93,447.2,449.86,447.2,449.56,449.56,"351,140,000"
3-Feb-93,442.56,447.35,442.56,447.2,447.2,"345,410,000"
2-Feb-93,442.52,442.87,440.76,442.55,442.55,"271,560,000"
1-Feb-93,438.78,442.52,438.78,442.52,442.52,"238,570,000"
29-Jan-93,438.67,438.93,436.91,438.78,438.78,"247,200,000"
28-Jan-93,438.13,439.14,437.3,438.66,438.66,"256,980,000"
27-Jan-93,439.95,440.04,436.82,438.11,438.11,"277,020,000"
26-Jan-93,440.05,442.66,439.54,439.95,439.95,"314,110,000"
25-Jan-93,436.11,440.53,436.11,440.01,440.01,"288,740,000"
22-Jan-93,435.49,437.81,435.49,436.11,436.11,"293,320,000"
21-Jan-93,433.37,435.75,432.48,435.49,435.49,"257,620,000"
20-Jan-93,435.14,436.23,433.37,433.37,433.37,"268,790,000"
19-Jan-93,436.84,437.7,434.59,435.13,435.13,"283,240,000"
18-Jan-93,437.13,437.13,435.92,436.84,436.84,"196,030,000"
15-Jan-93,435.87,439.49,435.84,437.15,437.15,"309,720,000"
14-Jan-93,433.08,435.96,433.08,435.94,435.94,"281,040,000"
13-Jan-93,431.03,433.44,429.99,433.03,433.03,"245,360,000"
12-Jan-93,430.95,431.39,428.19,431.04,431.04,"239,410,000"
11-Jan-93,429.04,431.04,429.01,430.95,430.95,"217,150,000"
8-Jan-93,430.73,430.73,426.88,429.05,429.05,"263,470,000"
7-Jan-93,434.52,435.46,429.76,430.73,430.73,"304,850,000"
6-Jan-93,434.34,435.17,432.52,434.52,434.52,"295,240,000"
5-Jan-93,435.38,435.4,433.55,434.34,434.34,"240,350,000"
4-Jan-93,435.7,437.32,434.48,435.38,435.38,"201,210,000"
31-Dec-92,438.82,439.59,435.71,435.71,435.71,"165,910,000"
30-Dec-92,437.98,439.37,437.12,438.82,438.82,"183,930,000"
29-Dec-92,439.15,442.65,437.6,437.98,437.98,"213,660,000"
28-Dec-92,439.77,439.77,437.26,439.15,439.15,"143,970,000"
24-Dec-92,439.03,439.81,439.03,439.77,439.77,"95,240,000"
23-Dec-92,440.29,441.11,439.03,439.03,439.03,"234,140,000"
22-Dec-92,440.7,441.64,438.25,440.31,440.31,"250,430,000"
21-Dec-92,441.26,441.26,439.65,440.7,440.7,"224,680,000"
18-Dec-92,435.46,441.29,435.46,441.28,441.28,"389,300,000"
17-Dec-92,431.52,435.44,431.46,435.43,435.43,"251,640,000"
16-Dec-92,432.58,434.22,430.88,431.52,431.52,"242,130,000"
15-Dec-92,432.82,433.66,431.92,432.57,432.57,"227,770,000"
14-Dec-92,433.73,435.26,432.83,432.84,432.84,"187,040,000"
11-Dec-92,434.64,434.64,433.34,433.73,433.73,"164,510,000"
10-Dec-92,435.66,435.66,432.65,434.64,434.64,"240,640,000"
9-Dec-92,436.99,436.99,433.98,435.65,435.65,"230,060,000"
8-Dec-92,435.31,436.99,434.68,436.99,436.99,"234,330,000"
7-Dec-92,432.06,435.31,432.06,435.31,435.31,"217,700,000"
4-Dec-92,429.93,432.89,429.74,432.06,432.06,"234,960,000"
3-Dec-92,429.98,430.99,428.8,429.91,429.91,"238,050,000"
2-Dec-92,430.78,430.87,428.61,429.89,429.89,"247,010,000"
1-Dec-92,431.35,431.47,429.2,430.78,430.78,"259,050,000"
30-Nov-92,430.19,431.53,429.36,431.35,431.35,"230,150,000"
27-Nov-92,429.19,431.93,429.17,430.16,430.16,"106,020,000"
25-Nov-92,427.59,429.41,427.58,429.19,429.19,"207,700,000"
24-Nov-92,425.14,429.31,424.83,427.59,427.59,"241,540,000"
23-Nov-92,426.65,426.65,424.95,425.12,425.12,"192,530,000"
20-Nov-92,423.61,426.98,423.61,426.65,426.65,"257,460,000"
19-Nov-92,422.86,423.61,422.5,423.61,423.61,"218,720,000"
18-Nov-92,419.27,423.49,419.24,422.85,422.85,"219,080,000"
17-Nov-92,420.63,420.97,418.31,419.27,419.27,"187,660,000"
16-Nov-92,422.44,422.44,420.35,420.68,420.68,"173,600,000"
13-Nov-92,422.89,422.91,421.04,422.43,422.43,"192,950,000"
12-Nov-92,422.2,423.1,421.7,422.87,422.87,"226,010,000"
11-Nov-92,418.62,422.33,418.4,422.2,422.2,"243,750,000"
10-Nov-92,418.59,419.71,417.98,418.62,418.62,"223,180,000"
9-Nov-92,417.58,420.13,416.79,418.59,418.59,"197,560,000"
6-Nov-92,418.35,418.35,417.01,417.58,417.58,"205,310,000"
5-Nov-92,417.08,418.4,415.58,418.34,418.34,"219,730,000"
4-Nov-92,419.91,421.07,416.61,417.11,417.11,"194,400,000"
3-Nov-92,422.75,422.81,418.59,419.92,419.92,"208,140,000"
2-Nov-92,418.66,422.75,418.12,422.75,422.75,"203,280,000"
30-Oct-92,420.86,421.13,418.54,418.68,418.68,"201,930,000"
29-Oct-92,420.15,421.16,419.83,420.86,420.86,"206,550,000"
28-Oct-92,418.49,420.13,417.56,420.13,420.13,"203,910,000"
27-Oct-92,418.18,419.2,416.97,418.49,418.49,"201,730,000"
26-Oct-92,414.09,418.17,413.71,418.16,418.16,"188,060,000"
23-Oct-92,414.9,416.23,413.68,414.1,414.1,"199,060,000"
22-Oct-92,415.67,416.81,413.1,414.9,414.9,"216,400,000"
21-Oct-92,415.53,416.15,414.54,415.67,415.67,"219,100,000"
20-Oct-92,414.98,417.98,414.49,415.48,415.48,"258,210,000"
19-Oct-92,411.73,414.98,410.66,414.98,414.98,"222,150,000"
16-Oct-92,409.6,411.73,407.43,411.73,411.73,"235,920,000"
15-Oct-92,409.34,411.03,407.92,409.6,409.6,"213,590,000"
14-Oct-92,409.3,411.52,407.86,409.37,409.37,"175,900,000"
13-Oct-92,407.44,410.64,406.83,409.3,409.3,"186,650,000"
12-Oct-92,402.66,407.44,402.66,407.44,407.44,"126,670,000"
9-Oct-92,407.75,407.75,402.42,402.66,402.66,"178,940,000"
8-Oct-92,404.29,408.04,404.29,407.75,407.75,"205,000,000"
7-Oct-92,407.17,408.6,403.91,404.25,404.25,"184,380,000"
6-Oct-92,407.57,408.56,404.84,407.18,407.18,"203,500,000"
5-Oct-92,410.47,410.47,396.8,407.57,407.57,"286,550,000"
2-Oct-92,416.29,416.35,410.45,410.47,410.47,"188,030,000"
1-Oct-92,417.8,418.67,415.46,416.29,416.29,"204,780,000"
30-Sep-92,416.79,418.58,416.67,417.8,417.8,"184,470,000"
29-Sep-92,416.62,417.38,415.34,416.8,416.8,"170,750,000"
28-Sep-92,414.35,416.62,413,416.62,416.62,"158,760,000"
25-Sep-92,418.47,418.63,412.71,414.35,414.35,"213,670,000"
24-Sep-92,417.46,419.01,417.46,418.47,418.47,"187,960,000"
23-Sep-92,417.14,417.88,416,417.44,417.44,"205,700,000"
22-Sep-92,422.14,422.14,417.13,417.14,417.14,"188,810,000"
21-Sep-92,422.9,422.9,421.18,422.14,422.14,"153,940,000"
18-Sep-92,419.92,422.93,419.92,422.93,422.93,"237,440,000"
17-Sep-92,419.92,421.43,419.62,419.93,419.93,"188,270,000"
16-Sep-92,419.71,422.44,417.77,419.92,419.92,"231,450,000"
15-Sep-92,425.22,425.22,419.54,419.77,419.77,"211,860,000"
14-Sep-92,419.65,425.27,419.65,425.27,425.27,"250,940,000"
11-Sep-92,419.95,420.58,419.13,419.58,419.58,"180,560,000"
10-Sep-92,416.34,420.52,416.34,419.95,419.95,"221,990,000"
9-Sep-92,414.44,416.44,414.44,416.36,416.36,"178,800,000"
8-Sep-92,417.08,417.18,414.3,414.44,414.44,"161,440,000"
4-Sep-92,417.98,418.62,416.76,417.08,417.08,"124,380,000"
3-Sep-92,417.98,420.31,417.49,417.98,417.98,"212,500,000"
2-Sep-92,416.07,418.28,415.31,417.98,417.98,"187,480,000"
1-Sep-92,414.03,416.07,413.35,416.07,416.07,"172,680,000"
31-Aug-92,414.87,415.29,413.76,414.03,414.03,"161,480,000"
28-Aug-92,413.54,414.95,413.38,414.84,414.84,"152,260,000"
27-Aug-92,413.51,415.83,413.51,413.53,413.53,"178,600,000"
26-Aug-92,411.65,413.61,410.53,413.51,413.51,"171,860,000"
25-Aug-92,410.73,411.64,408.3,411.61,411.61,"202,760,000"
24-Aug-92,414.8,414.8,410.07,410.72,410.72,"165,690,000"
21-Aug-92,418.27,420.35,413.58,414.85,414.85,"204,800,000"
20-Aug-92,418.19,418.85,416.93,418.26,418.26,"183,420,000"
19-Aug-92,421.34,421.62,418.19,418.19,418.19,"187,070,000"
18-Aug-92,420.74,421.4,419.78,421.34,421.34,"171,750,000"
17-Aug-92,419.89,421.89,419.44,420.74,420.74,"152,830,000"
14-Aug-92,417.74,420.4,417.74,419.91,419.91,"166,820,000"
13-Aug-92,417.78,419.88,416.4,417.73,417.73,"185,750,000"
12-Aug-92,418.89,419.75,416.43,417.78,417.78,"176,560,000"
11-Aug-92,419.45,419.72,416.53,418.9,418.9,"173,940,000"
10-Aug-92,418.87,419.42,417.04,419.42,419.42,"142,480,000"
7-Aug-92,420.59,423.45,418.51,418.88,418.88,"190,640,000"
6-Aug-92,422.19,422.36,420.26,420.59,420.59,"181,440,000"
5-Aug-92,424.35,424.35,421.92,422.19,422.19,"172,450,000"
4-Aug-92,425.09,425.14,423.1,424.36,424.36,"166,760,000"
3-Aug-92,424.19,425.09,422.84,425.09,425.09,"164,460,000"
31-Jul-92,423.92,424.8,422.46,424.21,424.21,"172,920,000"
30-Jul-92,422.2,423.94,421.57,423.92,423.92,"193,410,000"
29-Jul-92,417.52,423.02,417.52,422.23,422.23,"275,850,000"
28-Jul-92,411.55,417.55,411.55,417.52,417.52,"218,060,000"
27-Jul-92,411.6,412.67,411.27,411.54,411.54,"164,700,000"
24-Jul-92,412.07,412.07,409.93,411.6,411.6,"163,890,000"
23-Jul-92,410.93,412.08,409.81,412.08,412.08,"175,490,000"
22-Jul-92,413.74,413.74,409.95,410.93,410.93,"190,160,000"
21-Jul-92,413.75,414.92,413.1,413.76,413.76,"173,760,000"
20-Jul-92,415.62,415.62,410.72,413.75,413.75,"165,760,000"
17-Jul-92,417.54,417.54,412.96,415.62,415.62,"192,120,000"
16-Jul-92,417.04,417.93,414.79,417.54,417.54,"206,900,000"
15-Jul-92,417.68,417.81,416.29,417.1,417.1,"206,560,000"
14-Jul-92,414.86,417.69,414.33,417.68,417.68,"195,570,000"
13-Jul-92,414.62,415.86,413.93,414.87,414.87,"148,870,000"
10-Jul-92,414.23,415.88,413.34,414.62,414.62,"164,770,000"
9-Jul-92,410.28,414.69,410.26,414.23,414.23,"207,980,000"
8-Jul-92,409.15,410.28,407.2,410.28,410.28,"201,030,000"
7-Jul-92,413.83,415.33,408.58,409.16,409.16,"226,050,000"
6-Jul-92,411.77,413.84,410.46,413.84,413.84,"186,920,000"
2-Jul-92,412.88,415.71,410.07,411.77,411.77,"220,200,000"
1-Jul-92,408.2,412.88,408.2,412.88,412.88,"214,250,000"
30-Jun-92,408.94,409.63,407.85,408.14,408.14,"195,530,000"
29-Jun-92,403.47,408.96,403.47,408.94,408.94,"176,750,000"
26-Jun-92,403.12,403.51,401.94,403.45,403.45,"154,430,000"
25-Jun-92,403.83,405.53,402.01,403.12,403.12,"182,960,000"
24-Jun-92,404.05,404.76,403.26,403.84,403.84,"193,870,000"
23-Jun-92,403.4,405.41,403.4,404.04,404.04,"189,190,000"
22-Jun-92,403.64,403.64,399.92,403.4,403.4,"169,370,000"
19-Jun-92,400.96,404.23,400.96,403.67,403.67,"233,460,000"
18-Jun-92,402.26,402.68,400.51,400.96,400.96,"225,600,000"
17-Jun-92,408.33,408.33,401.98,402.26,402.26,"227,760,000"
16-Jun-92,410.29,411.4,408.32,408.32,408.32,"194,400,000"
15-Jun-92,409.76,411.68,408.13,410.29,410.29,"164,080,000"
12-Jun-92,409.08,411.86,409.08,409.76,409.76,"181,860,000"
11-Jun-92,407.25,409.05,406.11,409.05,409.05,"204,780,000"
10-Jun-92,410.06,410.1,406.81,407.25,407.25,"210,750,000"
9-Jun-92,413.4,413.56,409.3,410.06,410.06,"191,170,000"
8-Jun-92,413.48,413.95,412.03,413.36,413.36,"161,240,000"
5-Jun-92,413.26,413.85,410.97,413.48,413.48,"199,050,000"
4-Jun-92,414.6,414.98,412.97,413.26,413.26,"204,450,000"
3-Jun-92,413.5,416.54,413.04,414.59,414.59,"215,770,000"
2-Jun-92,417.3,417.3,413.5,413.5,413.5,"202,560,000"
1-Jun-92,415.35,417.3,412.44,417.3,417.3,"180,800,000"
29-May-92,416.74,418.36,415.35,415.35,415.35,"204,010,000"
28-May-92,412.17,416.77,411.81,416.74,416.74,"195,300,000"
27-May-92,411.41,412.68,411.06,412.17,412.17,"182,240,000"
26-May-92,414.02,414.02,410.23,411.41,411.41,"197,700,000"
22-May-92,412.61,414.82,412.6,414.02,414.02,"146,710,000"
21-May-92,415.4,415.41,411.57,412.6,412.6,"184,860,000"
20-May-92,416.37,416.83,415.37,415.39,415.39,"198,180,000"
19-May-92,412.82,416.51,412.26,416.37,416.37,"187,130,000"
18-May-92,410.13,413.34,410.13,412.81,412.81,"151,380,000"
15-May-92,413.14,413.14,409.85,410.09,410.09,"192,740,000"
14-May-92,416.45,416.52,411.82,413.14,413.14,"189,150,000"
13-May-92,416.29,417.04,415.86,416.45,416.45,"175,850,000"
12-May-92,418.49,418.68,414.69,416.29,416.29,"192,870,000"
11-May-92,416.05,418.75,416.05,418.49,418.49,"155,730,000"
8-May-92,415.87,416.85,414.41,416.05,416.05,"168,720,000"
7-May-92,416.79,416.84,415.38,415.85,415.85,"168,980,000"
6-May-92,416.84,418.48,416.4,416.79,416.79,"199,950,000"
5-May-92,416.91,418.53,415.77,416.84,416.84,"200,550,000"
4-May-92,412.54,417.84,412.54,416.91,416.91,"174,540,000"
1-May-92,414.95,415.21,409.87,412.53,412.53,"177,390,000"
30-Apr-92,412.02,414.95,412.02,414.95,414.95,"223,590,000"
29-Apr-92,409.11,412.31,409.11,412.02,412.02,"206,780,000"
28-Apr-92,408.45,409.69,406.33,409.11,409.11,"189,220,000"
27-Apr-92,409.03,409.6,407.64,408.45,408.45,"172,900,000"
24-Apr-92,411.6,412.48,408.74,409.02,409.02,"199,310,000"
23-Apr-92,409.81,411.6,406.86,411.6,411.6,"235,860,000"
22-Apr-92,410.26,411.3,409.23,409.81,409.81,"218,850,000"
21-Apr-92,410.16,411.09,408.2,410.26,410.26,"214,460,000"
20-Apr-92,416.05,416.05,407.93,410.18,410.18,"191,980,000"
16-Apr-92,416.28,416.28,413.4,416.04,416.04,"233,230,000"
15-Apr-92,412.39,416.28,412.39,416.28,416.28,"229,710,000"
14-Apr-92,406.08,413.86,406.08,412.39,412.39,"231,130,000"
13-Apr-92,404.28,406.08,403.9,406.08,406.08,"143,140,000"
10-Apr-92,400.59,405.12,400.59,404.29,404.29,"199,530,000"
9-Apr-92,394.5,401.04,394.5,400.64,400.64,"231,430,000"
8-Apr-92,398.05,398.05,392.41,394.5,394.5,"249,280,000"
7-Apr-92,405.59,405.75,397.97,398.06,398.06,"205,210,000"
6-Apr-92,401.54,405.93,401.52,405.59,405.59,"179,910,000"
3-Apr-92,400.5,401.59,398.21,401.55,401.55,"188,580,000"
2-Apr-92,404.17,404.63,399.28,400.5,400.5,"185,210,000"
1-Apr-92,403.67,404.5,400.75,404.23,404.23,"186,530,000"
31-Mar-92,403,405.21,402.22,403.69,403.69,"182,360,000"
30-Mar-92,403.5,404.3,402.97,403,403,"133,990,000"
27-Mar-92,407.86,407.86,402.87,403.5,403.5,"166,140,000"
26-Mar-92,407.52,409.44,406.75,407.86,407.86,"176,720,000"
25-Mar-92,408.88,409.87,407.52,407.52,407.52,"192,650,000"
24-Mar-92,409.91,411.43,407.99,408.88,408.88,"191,610,000"
23-Mar-92,411.29,411.29,408.87,409.91,409.91,"157,050,000"
20-Mar-92,409.8,411.3,408.53,411.3,411.3,"246,210,000"
19-Mar-92,409.15,410.57,409.12,409.8,409.8,"197,310,000"
18-Mar-92,409.58,410.84,408.23,409.15,409.15,"191,720,000"
17-Mar-92,406.39,409.72,406.39,409.58,409.58,"187,250,000"
16-Mar-92,405.85,406.4,403.55,406.39,406.39,"155,950,000"
13-Mar-92,403.92,406.69,403.92,405.84,405.84,"177,900,000"
12-Mar-92,404.03,404.72,401.94,403.89,403.89,"180,310,000"
11-Mar-92,406.88,407.02,402.64,404.03,404.03,"186,330,000"
10-Mar-92,405.21,409.16,405.21,406.89,406.89,"203,000,000"
9-Mar-92,404.45,405.64,404.25,405.21,405.21,"160,650,000"
6-Mar-92,406.51,407.51,403.65,404.44,404.44,"185,190,000"
5-Mar-92,409.33,409.33,405.42,406.51,406.51,"205,770,000"
4-Mar-92,412.86,413.27,409.33,409.33,409.33,"206,860,000"
3-Mar-92,412.45,413.78,411.88,412.85,412.85,"200,890,000"
2-Mar-92,412.68,413.74,411.52,412.45,412.45,"180,380,000"
28-Feb-92,413.86,416.07,411.8,412.7,412.7,"202,320,000"
27-Feb-92,415.35,415.99,413.47,413.86,413.86,"215,110,000"
26-Feb-92,410.48,415.35,410.48,415.35,415.35,"241,500,000"
25-Feb-92,412.27,412.27,408.02,410.45,410.45,"210,350,000"
24-Feb-92,411.46,412.94,410.34,412.27,412.27,"177,540,000"
